"ID","location_title","location_modern_title","location_other_title","location_uncertain","location_lat","location_long","LegendID"
26213,"Argentomagus","Argenton-sur-Creuse","Argentone",0,"46.58868175","1.51909606",5
26214,"Avennio","Avignon",NA,0,"43.95066726","4.80660661",5
26613,"Dea Vocontiorum","Die","Dea Augusta Vocontiorum",0,"44.75360701","5.37027250",5
27013,"Sabonarias","Saint-Georges-de-la-Couée","Sancti Iorgi",1,"47.84158759","0.58334798",5
27014,"Tiverius","Thiviers","Teverio Vico",0,"45.41836045","0.92087198",5
27015,"Eovoricum","Voivres-lès-le-Mans","Vodebris",0,"47.93041399","0.08533995",5
27016,"Venisciaco","Vancé",NA,0,"47.83178296","0.64693074",5
27413,"Graniaco","Greignac",NA,0,"45.86115462","1.11504283",5
27813,"Parducio","Pardoussie, comm. Lessac","Pardoussie",0,"46.06861096","0.67461681",4
27814,"Masiciacus","Maisey le Duc?",NA,1,"47.84673036","4.67732107",5
27815,"Milico Vico","Milhac-de-Nontron","Emelius Vicus",0,"45.46832831","0.78138158",5
28213,"Alsotea","Alzon","Saint Martin d'Alzon",0,"43.96757687","3.43893057",5
28613,"Campaniaco","Campigny","Campinneio",0,"49.24916664","-0.79888077",5
28614,"Sarama","Saran","Saram",0,"47.94940047","1.87641893",5
29013,"Vienna Vico","Vienne-en-Val","Ludn(...)",0,"47.80074085","2.13517865",5
29413,"Caturiges","Bar-le-Duc","Barrum",0,"48.77126147","5.16237539",5
29813,"Pagus Wastinensis","Gastine",NA,1,"47.69721976","0.72499433",4
29814,"Evauno Vici","Évaux-les-Bains","Evaus",0,"46.17579883","2.48689603",5
29815,"Sanctus Medardus","Saint-Médard de Soissons",NA,0,"49.38305190","3.34361034",5
29816,"Silviaco","Servais",NA,0,"49.62109542","3.34439187",5
30613,"Unknown (Southern India)","Tamil Nadu",NA,1,"10.90942591","78.36652807",3
31013,"Domburg","Domburg",NA,0,"51.56321398","3.49671919",5
31014,"Unknown (East Anglia)",NA,NA,1,"52.49999604","0.99999559",4
31413,"Zaranj (ZL)","Zaranj","Drangiana",0,"30.94742377","61.82475280",5
31414,"Maracanda","Samarkand","Samarqand",0,"39.65499483","66.97569264",5
31415,"Rhagae",NA,"al-Rayy",0,"35.57997914","51.46335973",5
31813,"Panjhīr",NA,"Banjhīr / ﭙنجهير",0,"34.43384764","69.79308785",5
32214,"Al- Sus",NA,NA,0,"31.55351367","49.00771609",5
32215,"Al- Qaṣrān",NA,"al-Sīrājān, Shīrayān",0,"35.67765962","51.70758471",5
32613,"Abrashahr",NA,"أبرشهر",0,"36.2105896","58.79227395",5
34213,"Perusia","Perugia",NA,0,"12.38990850","43.11119200",5
34613,"AW/AR (?)","Unknown (Sassanian)",NA,1,"54.56435160","32.64753140",3
35413,"Unknown (West Central Europe)",NA,NA,1,"7.52312800","49.65118200",3
35414,"Unknown (Eastern Central Mediterranean)",NA,NA,1,"21.68355400","34.68460500",3
35415,"Unknown (Eastern Mediterranean)",NA,NA,1,"29.42309300","34.10441400",3
35416,"Unknown (around the Adriatic)",NA,NA,1,"16.31864600","42.33976800",3
35417,"Unknown (Propontis)",NA,NA,1,"28.30395000","40.69248300",3
35814,"Fayyum","Fayyum","Limni",0,"30.74327369","29.37396980",5
35815,"al-Ma'arrah","Maarat al-Numan",NA,0,"36.67166700","35.63861100",5
36213,"Unknown (Africa)",NA,NA,1,"15.67787400","33.48357200",3
36613,"Unknown (Central Mediterranean)",NA,NA,1,"18.31101300","35.61879100",3
36614,"Alexandria Troas","Dalyan",NA,0,"26.15840100","39.75028100",5
36615,"?","Comitatensian mint",NA,1,"18.883848","38.366156",3
37814,"Unknown (Germany)",NA,NA,1,"52.52","13.405",3
37815,"Bad Sulza","Bad Sulza",NA,0,"51.088","11.6286",5
38213,"Arrān","Derbent","أران",1,"48.3","42.05",4
38214,"al-Taymara",NA,"Shaqq al-Taymara // التيمره",1,"51.6675","32.644722",4
38215,"Dastawā",NA,"دستوا",1,"49.37","35.87",4
38216,"Qumis","Shahr-e Qumis","قومس",1,"54.112806","35.951056",4
38217,"Manadhir",NA,"مناذر",1,"48.2","31.6",4
38218,"Surraq",NA,"سرق",1,"48.664722","30.649722",4
38613,"Amul (AMW), Khorasan","Turkmenabat",NA,0,"39.083333","63.566667",5
38615,"Eran-asan-kar-Kawad?/Eran-win(n)ard-Kawad?/Eran-khwarrah-Yazdgerd? (AYL[later])",NA,NA,1,"34.991502","51.318151",3
38616,"Eran-asan-kar-Kawad?/Eran-Khwarrah-Shapur? (AYLAN)","Harsin?/Susa?",NA,1,"33.272427","47.986912",3
38617,"? (BŠHP/BŠHPW)",NA,NA,1,"33.713192","52.957918",3
38618,"?, Fars (BWB)","Fars",NA,1,"29.9808333","52.9094444444444",4
39013,"Gahrum (GHL)","Jahrum","Jahrom",0,"28.5","53.560556",5
39014,"Ganj/Ganzak? (GNCKL)",NA,NA,1,"30.286078","57.06556",3
39015,"Guwaim, Fars (GW[earlier]/GWDMY)","Juyom","Joyom",0,"28.260125","53.980722",5
39016,"? (H)",NA,NA,1,"33.580407","53.478092",3
39017,"Herat, Istakhr, Fars (HL[earlier])","Harat","Tajabad",0,"30.054698","54.373675",5
39018,"Al-Hira, Asuristan (HYL)","Kufa",NA,0,"31.883324","44.449851",5
39019,"? (KWN BBA)",NA,NA,1,"33.2277","53.42874",3
39020,"Kholm (HLM)","Kholm","Khulm",0,"36.683333","67.683333",5
39021,"Royan, Fars (LWD/LWDY)","Ar-Rudan?","Rudhan",1,"30.8723337","55.2716302",4
39022,"? (NAL/WAL)",NA,NA,1,"33.305836","53.017907",3
39023,"Purg (PW/PWLGY)","Forg","Furk",0,"28.292259","55.192565",5
39024,"? (ŠLK)",NA,NA,1,"32.880226","54.090996",3
39026,"? (WLC)",NA,NA,1,"32.637706","54.356276",3
39027,"? (S)",NA,NA,1,"32.841763","53.735089",3
40213,"Unknown (Northern Qi dynasty)",NA,NA,0,"36.2748","114.4002",3
40613,"Unknown (Tang Dynasty)",NA,NA,1,"34.308333","108.858333",3
41013,"Unknown (Sui Dynasty)",NA,NA,1,"34.308333","108.858333",3
41014,"Unknown (Chinese)",NA,NA,1,"34.6197","112.4539",3
41413,"Gaochang","Khocho","Qocho",0,"42.852778","89.529167",5
41414,"Unknown (Japanese)",NA,NA,0,"34.691111","135.795556",3
41813,"Briodurum","Brieulles-sur-Meuse",NA,0,"49.3367","5.1822",5
42213,"Ivegio","Ivoy-le-Pre",NA,0,"47.3458","2.4878",4
42613,"Lexsovias","Lisieux, Calvados",NA,0,"49.15","0.23",5
42614,"Orione","Orione","'Unknown mint west of Paris""",1,"48","2",3
43013,"Pseudo-Damascus","Unknown (Greater Syria)",NA,1,"33.511612","36.309102",3
43014,"Al Wafa liLlah (الوفا للّه)","Unknown (Greater Syria)",NA,1,"33.511612","36.309102",3
43413,"? (BNG)",NA,NA,1,"33.713192","52.957918",3
43414,"? (ŠM)",NA,NA,1,"33.713192","52.957918",3
43813,"Saxobacio",NA,NA,1,"0","0",3
44213,"Abarqubadh","Unknown (Maysan Governorate)","Abar-Kawad",0,"31.280274","47.492662",4
44613,"Al-Andalus","Cordoba",NA,0,"37.8845813","-4.7760138",4
44614,"Al-Mubaraka","Balkh",NA,0,"36.7581256","66.8980826",5
44615,"Al-Samiya","Unknown (Iraq)",NA,1,"33.0955793","44.1749775",3
45013,"Ifrīqīya","Unknown (Tunis)",NA,0,"35.677222","10.100833",4
45014,"Mahi","Nahavand/Dinavar","Mahay",1,"36.4447222","47.9013888888889",4
45413,"Madinat al-Salam","Baghdad",NA,0,"33.3061701","44.3872213",5
45414,"Al-Hashimiya","Kufa",NA,1,"32.03444","44.4031125",4
45813,"Unknown (Caucasus)",NA,NA,1,"42.261111","44.121111",3
45814,"Kinnasrin","Qinnasrin",NA,0,"35.9875","37.042778",5
46213,"Panticapaeum","Kerch",NA,0,"45.361944","36.471111",5
46613,"ZWZWN","Unknown (Caucasus)",NA,1,"42.261111","44.121111",3
47013,"Al-Furat","Basra",NA,1,"30.4952371","47.8090981",4
47413,"Unknown (Nezak)",NA,NA,0,"33.526354628096","68.4179079304021",4
47414,"? (LYN)",NA,NA,1,"33.713192","52.957918",3
47813,"Taxila","Taxila",NA,0,"33.7474551","72.8073364",5
47814,"Unknown Kushano-Sassanian mint (S. of Hindu Kush)","Begram/Peshawar",NA,1,"34.4785637865307","70.5073377020833",4
47815,"Unlocalized Kidarite Mint","Gandhara",NA,1,"33.756","72.8291",4
48613,"Unknown (Zabulistan)",NA,NA,0,"32.1","67.1",4
49013,"Sarahs","Sarakhs",NA,0,"36.5425","61.158889",5
49014,"Khusrau-Shâdh Hurmuz","Baghdad",NA,1,"33.3542328411738","44.5652945736612",4
49413,"Unknown (Khwarazm)",NA,"Chorasmia",1,"42.189608","59.326172",4
49813,"Nahrbuq","Baghdad",NA,1,"33.34058","44.40088",4
50213,"Unknown (Hephthalite)",NA,NA,1,"36.758056","66.898056",3
50613,"Unknown (Termiz)","Termez",NA,1,"37.2442466","67.283151",4
51013,"Bukhara","Bukhara",NA,0,"39.766667","64.423056",5
51413,"Chaganiyan","Budrach","Jumatepa",0,"38.1898889","67.9176111111111",5
51813,"Unknown (Sogdian)",NA,NA,1,"40.4","69.4",3
52213,"Unknown (India)","India",NA,1,"21","78",3
52214,"Unknown (Kabulistan)","Kabul",NA,1,"34","69",4
52613,"Unlocalized Alchon mint","Gandhara",NA,1,"33.756","72.8291",4
53013,"Ascalon","Ashkelon","Ashqelon",0,"31.6647972122","34.5505214667",5
53413,"Unknown (Pannonia)",NA,NA,1,"47.5","17.5",3
53813,"Chach","Tashkent","Binkat",0,"41.3123363","69.2787079",5
53814,"Ustrushana","Bunjikat","Shahriston",0,"39.770278","68.798889",5
53815,"Unknown (Central Asia)",NA,NA,1,"39.8986218150631","64.8986028687959",3
53816,"Pendzhikent","Panjakent","Penjikent",0,"39.49524","67.60931",5
53817,"Ferghana","Ferghana","Fergana",0,"40.3764879","71.7913193",5
54213,"Kabarna","Kavardan",NA,0,"41.3530181","69.5533153",5
54613,"Climania",NA,NA,1,"47.6406122005003","0.66315244322559",3
55013,"Koligram","Kathmandu",NA,0,"27.7103","85.3222",5
55014,"Nalanda Mahavihara","Nalanda",NA,0,"1.8499","43.6914",5
55015,"Multan","Multan",NA,0,"30.1864","71.4886",4
55016,"Kannauj","Kannauj",NA,0,"27.0514","79.9137",4
55017,"Vallabhi","Vallabhipur","Vallabhipura",0,"21.8902","71.8763",5
55018,"Banavasi","Banavasi",NA,0,"14.5333","75.0158",5
55019,"Padmavati","Pawaya","Gwalior",0,"25.7662","78.2391",5
55020,"Kabul","Kabul",NA,0,"34.5553","69.2075",5
55021,"Eran","Eran",NA,0,"24.093846","78.172695",5
55022,"Ujjain","Ujjain",NA,0,"23.1765","75.7885",5
55023,"Harikela","Chittagong",NA,0,"22.3752","91.8349",4
55024,"Samatata","Comilla","Cumilla",0,"23.4498","91.1847",4
55025,"Uthong","U Thong","Mueang Uthong",0,"14.4276","99.8795",5
55026,"Sri Ksetra","Hmaw Zar","Pyay",0,"18.81612","95.29176",5
55027,"Beikthano","Taungdwingyi",NA,0,"20.0053","95.3783",5
55028,"Hanlin","Shwebo","Halin",0,"22.481667","95.8",5
55029,"Waithali","Mrauk-U","Vesali",0,"20.5861111211","93.1905555656",4
55030,"Banbhore","Karachi","Bhambhore",0,"24.7514","67.5213",3
55031,"Mansura","Shahdadpur","Brahmanabad",0,"25.881111","68.776944",3
55032,"Kashmir Smast","Pirsai","Kashmir Smats",0,"34.416667","72.25",5
55033,"Bharuch","Bharuch","Barigaza (Latin)",0,"21.712","72.993",5
55034,"Bhinmal","Bhinmal","Bhillamala",0,"25","72.25",3
55035,"Gujarat","Gujarat",NA,0,"23.22","72.655",3
55036,"Rajasthan","Rajasthan",NA,0,"26.6","73.8",3
55037,"Punjab","Punjab",NA,0,"30.79","75.84",3
55038,"Madhya Pradesh","Madhya Pradesh",NA,0,"22.9734","78.6569",3
55039,"Uttar Pradesh","Uttar Pradesh",NA,0,"27.5706","80.0982",3
55040,"Bihar","Bihar",NA,0,"25.9644","85.2722",3
55041,"Chhattisgarh","Chhattisgarh",NA,0,"21.2787","81.8661",3
55042,"Maharashtra","Maharashtra",NA,0,"18.97","72.82",3
55043,"Taprobana","Sri Lanka","Taprobane",0,"7.8731","80.7718",3
55044,"Taprobana","Sri Lanka","Taprobane",0,"7.8731","80.7718",3
55045,"Sindh","Sindh","Sind",0,"25.8943","68.5247",3
55046,"Jammu and Kashmir","Jammu and Kashmir",NA,0,"33.2778","75.3412",3
55047,"Odisha","Odisha","Orissa",0,"20.9754","85.7513",3
55048,"Himachal Pradesh","Himachal Pradesh",NA,0,"32.1024","77.5619",3
55049,"Balochistan","Balochistan",NA,0,"28.4907","65.0958",3
55050,"West Bengal","West Bengal",NA,0,"22.9868","87.855",3
55051,"Assam","Assam",NA,0,"26.2006","92.9376",3
55052,"Karnataka","Karnataka",NA,0,"15.3173","75.7139",3
55053,"Ladakh","Ladakh",NA,0,"34.2268","77.5619",3
55054,"Andhra Pradesh","Andhra Pradesh",NA,0,"15.9129","79.74",3
55055,"Tripura","Tripura",NA,0,"23.5639","91.6761",3
55056,"Jharkhand","Jharkhand",NA,0,"23.6913","85.2722",3
55057,"Khyber Pakhtunkhwa","Khyber Pakhtunkhwa","North-West Frontier Province",0,"34.9526","72.3311",3
55058,"Gilgit-Baltistan","Gilgit-Baltistan",NA,0,"35.8026","74.9832",3
