location_long;location_modern_title;location_other_title;location_lat;location_title;location_uncertain;LegendID;ID;Country
3.95574034;Chamery;"Cameraco Vico";49.17247720;Camariacum;0;5;21016;France
5.16646273;"Yvois, comm. Carignan";Ivosium;49.63005103;Epoissium;0;5;21413;France
3.19071707;"Coren (Cantal)";Corent;45.66482550;Crennom;0;5;21814;France
-0.71645135;Entrammes;Interamnis;47.99927968;"Inter Amnes";0;5;21815;France
0.49913990;Pernay;"Parochia Paternacensis";47.44366762;Paternaco;0;5;21816;France
4.25550815;Jaujac;Castrevieille;44.63637706;"Castra Vetera?";0;5;22213;France
3.73325459;Aix-en-Othe;Aquis;48.22340938;"Aquis Vico";0;5;22214;France
-1.12114239;Fleurigné;Floriniacum;48.33587810;Fluriniacum;0;5;22613;France
-0.76310985;Chalonnes-sur-Loire;"Cellula Calonnensis";47.35161722;"Calonna Vicus";0;5;23013;France
3.88554598;Puy-en-Velay;"Podium Vellavorum";45.04597363;"Anicium Vellavorum";0;5;23014;France
5.03681787;Eurville-Bienville;"Urtis villa";48.58498982;Ortus;0;5;23413;France
2.55894990;Tremblay-en-France;Tremblay-lès-Gonesse;48.98020344;Tremollo;0;5;23414;France
-0.73237848;"La Tardière";NA;46.66143079;Tergiliaco;0;5;23813;France
4.87514806;Meuilley;Mailaco;47.14118755;Modeliacus;0;5;24213;France
-0.78681639;Soulignonne;NA;45.77699345;"Sugilione Vico";0;5;24613;France
0.33178377;Champagné;NA;48.01679873;Campaniaco;0;5;25013;France
0.97238138;Saunay;NA;47.60398433;Sollonaco;0;5;25014;France
1.71440777;Seilhac;Salvieso;45.36635400;Sailusacumen;0;5;25015;France
1.79247137;Issou;Vulcassinus;48.98809143;Issunis;0;5;25413;France
-7.86310640;Arros;NA;42.61945347;Arros;1;3;25813;Spain
2.09647923;Monestiés;NA;44.07179916;Monasterio;0;5;25814;France
-0.13742427;Condéon;Condeom;45.40704095;Condatomagus;0;5;25815;France
1.18882146;Yèvres;Evra;48.20913358;Ebrora;0;5;25816;France
2.53470437;Varennes-en-Argonne;Wöringen;50.04913206;Varinnieo;0;5;25817;France
0.95920309;Darnac;NA;46.22356913;"Detarnaco Vico?";0;5;25818;France
3.33916368;Grèzes;Gredone;44.51388793;"Gredonense castrum";0;5;25819;France
1.51909606;Argenton-sur-Creuse;Argentone;46.58868175;Argentomagus;0;5;26213;France
4.80660661;Avignon;NA;43.95066726;Avennio;0;5;26214;France
5.37027250;Die;"Dea Augusta Vocontiorum";44.75360701;"Dea Vocontiorum";0;5;26613;France
0.58334798;Saint-Georges-de-la-Couée;"Sancti Iorgi";47.84158759;Sabonarias;1;5;27013;France
0.92087198;Thiviers;"Teverio Vico";45.41836045;Tiverius;0;5;27014;France
0.08533995;Voivres-lès-le-Mans;Vodebris;47.93041399;Eovoricum;0;5;27015;France
0.64693074;Vancé;NA;47.83178296;Venisciaco;0;5;27016;France
1.11504283;Greignac;NA;45.86115462;Graniaco;0;5;27413;France
0.67461681;"Pardoussie, comm. Lessac";Pardoussie;46.06861096;Parducio;0;4;27813;France
4.67732107;"Maisey le Duc?";NA;47.84673036;Masiciacus;1;5;27814;France
0.78138158;Milhac-de-Nontron;"Emelius Vicus";45.46832831;"Milico Vico";0;5;27815;France
3.43893057;Alzon;"Saint Martin d'Alzon";43.96757687;Alsotea;0;5;28213;France
-0.79888077;Campigny;Campinneio;49.24916664;Campaniaco;0;5;28613;France
1.87641893;Saran;Saram;47.94940047;Sarama;0;5;28614;France
2.13517865;Vienne-en-Val;Ludn(...);47.80074085;"Vienna Vico";0;5;29013;France
5.16237539;Bar-le-Duc;Barrum;48.77126147;Caturiges;0;5;29413;France
0.72499433;Gastine;NA;47.69721976;"Pagus Wastinensis";1;4;29813;France
2.48689603;Évaux-les-Bains;Evaus;46.17579883;"Evauno Vici";0;5;29814;France
3.34361034;"Saint-Médard de Soissons";NA;49.38305190;"Sanctus Medardus";0;5;29815;France
3.34439187;Servais;NA;49.62109542;Silviaco;0;5;29816;France
78.36652807;"Tamil Nadu";NA;10.90942591;"Unknown (Southern India)";1;3;30613;India
3.49671919;Domburg;NA;51.56321398;Domburg;0;5;31013;Netherlands
0.99999559;NA;NA;52.49999604;"Unknown (East Anglia)";1;4;31014;"United Kingdom"
61.82475280;Zaranj;Drangiana;30.94742377;"Zaranj (ZL)";0;5;31413;Afghanistan
66.97569264;Samarkand;Samarqand;39.65499483;Maracanda;0;5;31414;Uzbekistan
51.46335973;NA;al-Rayy;35.57997914;Rhagae;0;5;31415;Iran
69.79308785;NA;"Banjhīr / ﭙنجهير";34.43384764;Panjhīr;0;5;31813;Afghanistan
49.00771609;NA;NA;31.55351367;"Al- Sus";0;5;32214;Iran
51.70758471;NA;"al-Sīrājān, Shīrayān";35.67765962;"Al- Qaṣrān";0;5;32215;Iran
58.79227395;NA;أبرشهر;36.2105896;Abrashahr;0;5;32613;Iran
43.11119200;Perugia;NA;12.38990850;Perusia;0;5;34213;Djibouti
32.64753140;"Unknown (Sassanian)";NA;54.56435160;"AW/AR (?)";1;3;34613;Russia
49.65118200;NA;NA;7.52312800;"Unknown (West Central Europe)";1;3;35413;Somalia
34.68460500;NA;NA;21.68355400;"Unknown (Eastern Central Mediterranean)";1;3;35414;Sudan
34.10441400;NA;NA;29.42309300;"Unknown (Eastern Mediterranean)";1;3;35415;Egypt
42.33976800;NA;NA;16.31864600;"Unknown (around the Adriatic)";1;3;35416;Yemen
40.69248300;NA;NA;28.30395000;"Unknown (Propontis)";1;3;35417;"Saudi Arabia"
29.37396980;Fayyum;Limni;30.74327369;Fayyum;0;5;35814;Egypt
35.63861100;"Maarat al-Numan";NA;36.67166700;al-Ma'arrah;0;5;35815;Turkey
33.48357200;NA;NA;15.67787400;"Unknown (Africa)";1;3;36213;Sudan
35.61879100;NA;NA;18.31101300;"Unknown (Central Mediterranean)";1;3;36613;Sudan
39.75028100;Dalyan;NA;26.15840100;"Alexandria Troas";0;5;36614;"Saudi Arabia"
38.366156;"Comitatensian mint";NA;18.883848;?;1;3;36615;Sudan
13.405;NA;NA;52.52;"Unknown (Germany)";1;3;37814;Germany
11.6286;"Bad Sulza";NA;51.088;"Bad Sulza";0;5;37815;Germany
42.05;Derbent;أران;48.3;Arrān;1;4;38213;Russia
32.644722;NA;"Shaqq al-Taymara // التيمره";51.6675;al-Taymara;1;4;38214;Ukraine
35.87;NA;دستوا;49.37;Dastawā;1;4;38215;Ukraine
35.951056;"Shahr-e Qumis";قومس;54.112806;Qumis;1;4;38216;Russia
31.6;NA;مناذر;48.2;Manadhir;1;4;38217;Ukraine
30.649722;NA;سرق;48.664722;Surraq;1;4;38218;Ukraine
63.566667;Turkmenabat;NA;39.083333;"Amul (AMW), Khorasan";0;5;38613;Turkmenistan
51.318151;NA;NA;34.991502;"Eran-asan-kar-Kawad?/Eran-win(n)ard-Kawad?/Eran-khwarrah-Yazdgerd? (AYL[later])";1;3;38615;Iran
47.986912;Harsin?/Susa?;NA;33.272427;"Eran-asan-kar-Kawad?/Eran-Khwarrah-Shapur? (AYLAN)";1;3;38616;Iran
52.957918;NA;NA;33.713192;"? (BŠHP/BŠHPW)";1;3;38617;Iran
52.9094444444444;Fars;NA;29.9808333;"?, Fars (BWB)";1;4;38618;Iran
53.560556;Jahrum;Jahrom;28.5;"Gahrum (GHL)";0;5;39013;Iran
57.06556;NA;NA;30.286078;"Ganj/Ganzak? (GNCKL)";1;3;39014;Iran
53.980722;Juyom;Joyom;28.260125;"Guwaim, Fars (GW[earlier]/GWDMY)";0;5;39015;Iran
53.478092;NA;NA;33.580407;"? (H)";1;3;39016;Iran
54.373675;Harat;Tajabad;30.054698;"Herat, Istakhr, Fars (HL[earlier])";0;5;39017;Iran
44.449851;Kufa;NA;31.883324;"Al-Hira, Asuristan (HYL)";0;5;39018;Iraq
53.42874;NA;NA;33.2277;"? (KWN BBA)";1;3;39019;Iran
67.683333;Kholm;Khulm;36.683333;"Kholm (HLM)";0;5;39020;Afghanistan
55.2716302;Ar-Rudan?;Rudhan;30.8723337;"Royan, Fars (LWD/LWDY)";1;4;39021;Iran
53.017907;NA;NA;33.305836;"? (NAL/WAL)";1;3;39022;Iran
55.192565;Forg;Furk;28.292259;"Purg (PW/PWLGY)";0;5;39023;Iran
54.090996;NA;NA;32.880226;"? (ŠLK)";1;3;39024;Iran
54.356276;NA;NA;32.637706;"? (WLC)";1;3;39026;Iran
53.735089;NA;NA;32.841763;"? (S)";1;3;39027;Iran
114.4002;NA;NA;36.2748;"Unknown (Northern Qi dynasty)";0;3;40213;China
108.858333;NA;NA;34.308333;"Unknown (Tang Dynasty)";1;3;40613;China
108.858333;NA;NA;34.308333;"Unknown (Sui Dynasty)";1;3;41013;China
112.4539;NA;NA;34.6197;"Unknown (Chinese)";1;3;41014;China
89.529167;Khocho;Qocho;42.852778;Gaochang;0;5;41413;China
135.795556;NA;NA;34.691111;"Unknown (Japanese)";0;3;41414;Japan
5.1822;Brieulles-sur-Meuse;NA;49.3367;Briodurum;0;5;41813;France
2.4878;Ivoy-le-Pre;NA;47.3458;Ivegio;0;4;42213;France
0.23;"Lisieux, Calvados";NA;49.15;Lexsovias;0;5;42613;France
2;Orione;"'Unknown mint west of Paris""";48;Orione;1;3;42614;France
36.309102;"Unknown (Greater Syria)";NA;33.511612;Pseudo-Damascus;1;3;43013;Syria
36.309102;"Unknown (Greater Syria)";NA;33.511612;"Al Wafa liLlah (الوفا للّه)";1;3;43014;Syria
52.957918;NA;NA;33.713192;"? (BNG)";1;3;43413;Iran
52.957918;NA;NA;33.713192;"? (ŠM)";1;3;43414;Iran
0;NA;NA;0;Saxobacio;1;3;43813;(Any)
47.492662;"Unknown (Maysan Governorate)";Abar-Kawad;31.280274;Abarqubadh;0;4;44213;Iraq
-4.7760138;Cordoba;NA;37.8845813;Al-Andalus;0;4;44613;Spain
66.8980826;Balkh;NA;36.7581256;Al-Mubaraka;0;5;44614;Afghanistan
44.1749775;"Unknown (Iraq)";NA;33.0955793;Al-Samiya;1;3;44615;Iraq
10.100833;"Unknown (Tunis)";NA;35.677222;Ifrīqīya;0;4;45013;Tunisia
47.9013888888889;Nahavand/Dinavar;Mahay;36.4447222;Mahi;1;4;45014;Iran
44.3872213;Baghdad;NA;33.3061701;"Madinat al-Salam";0;5;45413;Iraq
44.4031125;Kufa;NA;32.03444;Al-Hashimiya;1;4;45414;Iraq
44.121111;NA;NA;42.261111;"Unknown (Caucasus)";1;3;45813;Georgia
37.042778;Qinnasrin;NA;35.9875;Kinnasrin;0;5;45814;Syria
36.471111;Kerch;NA;45.361944;Panticapaeum;0;5;46213;Russia
44.121111;"Unknown (Caucasus)";NA;42.261111;ZWZWN;1;3;46613;Georgia
47.8090981;Basra;NA;30.4952371;Al-Furat;1;4;47013;Iraq
68.4179079304021;NA;NA;33.526354628096;"Unknown (Nezak)";0;4;47413;Afghanistan
52.957918;NA;NA;33.713192;"? (LYN)";1;3;47414;Iran
72.8073364;Taxila;NA;33.7474551;Taxila;0;5;47813;Pakistan
70.5073377020833;Begram/Peshawar;NA;34.4785637865307;"Unknown Kushano-Sassanian mint (S. of Hindu Kush)";1;4;47814;Afghanistan
72.8291;Gandhara;NA;33.756;"Unlocalized Kidarite Mint";1;4;47815;Pakistan
67.1;NA;NA;32.1;"Unknown (Zabulistan)";0;4;48613;Afghanistan
61.158889;Sarakhs;NA;36.5425;Sarahs;0;5;49013;Iran
44.5652945736612;Baghdad;NA;33.3542328411738;"Khusrau-Shâdh Hurmuz";1;4;49014;Iraq
59.326172;NA;Chorasmia;42.189608;"Unknown (Khwarazm)";1;4;49413;Turkmenistan
44.40088;Baghdad;NA;33.34058;Nahrbuq;1;4;49813;Iraq
66.898056;NA;NA;36.758056;"Unknown (Hephthalite)";1;3;50213;Afghanistan
67.283151;Termez;NA;37.2442466;"Unknown (Termiz)";1;4;50613;Uzbekistan
64.423056;Bukhara;NA;39.766667;Bukhara;0;5;51013;Uzbekistan
67.9176111111111;Budrach;Jumatepa;38.1898889;Chaganiyan;0;5;51413;Uzbekistan
69.4;NA;NA;40.4;"Unknown (Sogdian)";1;3;51813;Tajikistan
78;India;NA;21;"Unknown (India)";1;3;52213;India
69;Kabul;NA;34;"Unknown (Kabulistan)";1;4;52214;Afghanistan
72.8291;Gandhara;NA;33.756;"Unlocalized Alchon mint";1;4;52613;Pakistan
34.5505214667;Ashkelon;Ashqelon;31.6647972122;Ascalon;0;5;53013;Israel
17.5;NA;NA;47.5;"Unknown (Pannonia)";1;3;53413;Hungary
69.2787079;Tashkent;Binkat;41.3123363;Chach;0;5;53813;Uzbekistan
68.798889;Bunjikat;Shahriston;39.770278;Ustrushana;0;5;53814;Tajikistan
64.8986028687959;NA;NA;39.8986218150631;"Unknown (Central Asia)";1;3;53815;Uzbekistan
67.60931;Panjakent;Penjikent;39.49524;Pendzhikent;0;5;53816;Tajikistan
71.7913193;Ferghana;Fergana;40.3764879;Ferghana;0;5;53817;Uzbekistan
69.5533153;Kavardan;NA;41.3530181;Kabarna;0;5;54213;Uzbekistan
0.66315244322559;NA;NA;47.6406122005003;Climania;1;3;54613;France
85.3222;Kathmandu;NA;27.7103;Koligram;0;5;55013;Nepal
43.6914;Nalanda;NA;1.8499;"Nalanda Mahavihara";0;5;55014;Somalia
71.4886;Multan;NA;30.1864;Multan;0;4;55015;Pakistan
79.9137;Kannauj;NA;27.0514;Kannauj;0;4;55016;India
71.8763;Vallabhipur;Vallabhipura;21.8902;Vallabhi;0;5;55017;India
75.0158;Banavasi;NA;14.5333;Banavasi;0;5;55018;India
78.2391;Pawaya;Gwalior;25.7662;Padmavati;0;5;55019;India
69.2075;Kabul;NA;34.5553;Kabul;0;5;55020;Afghanistan
78.172695;Eran;NA;24.093846;Eran;0;5;55021;India
75.7885;Ujjain;NA;23.1765;Ujjain;0;5;55022;India
91.8349;Chittagong;NA;22.3752;Harikela;0;4;55023;Bangladesh
91.1847;Comilla;Cumilla;23.4498;Samatata;0;4;55024;Bangladesh
99.8795;"U Thong";"Mueang Uthong";14.4276;Uthong;0;5;55025;Thailand
95.29176;"Hmaw Zar";Pyay;18.81612;"Sri Ksetra";0;5;55026;Myanmar
95.3783;Taungdwingyi;NA;20.0053;Beikthano;0;5;55027;Myanmar
95.8;Shwebo;Halin;22.481667;Hanlin;0;5;55028;Myanmar
93.1905555656;Mrauk-U;Vesali;20.5861111211;Waithali;0;4;55029;Myanmar
67.5213;Karachi;Bhambhore;24.7514;Banbhore;0;3;55030;Pakistan
68.776944;Shahdadpur;Brahmanabad;25.881111;Mansura;0;3;55031;Pakistan
72.25;Pirsai;"Kashmir Smats";34.416667;"Kashmir Smast";0;5;55032;Pakistan
72.993;Bharuch;"Barigaza (Latin)";21.712;Bharuch;0;5;55033;India
72.25;Bhinmal;Bhillamala;25;Bhinmal;0;3;55034;India
72.655;Gujarat;NA;23.22;Gujarat;0;3;55035;India
73.8;Rajasthan;NA;26.6;Rajasthan;0;3;55036;India
75.84;Punjab;NA;30.79;Punjab;0;3;55037;India
78.6569;"Madhya Pradesh";NA;22.9734;"Madhya Pradesh";0;3;55038;India
80.0982;"Uttar Pradesh";NA;27.5706;"Uttar Pradesh";0;3;55039;India
85.2722;Bihar;NA;25.9644;Bihar;0;3;55040;India
81.8661;Chhattisgarh;NA;21.2787;Chhattisgarh;0;3;55041;India
72.82;Maharashtra;NA;18.97;Maharashtra;0;3;55042;India
80.7718;"Sri Lanka";Taprobane;7.8731;Taprobana;0;3;55043;"Sri Lanka"
80.7718;"Sri Lanka";Taprobane;7.8731;Taprobana;0;3;55044;"Sri Lanka"
68.5247;Sindh;Sind;25.8943;Sindh;0;3;55045;Pakistan
75.3412;"Jammu and Kashmir";NA;33.2778;"Jammu and Kashmir";0;3;55046;Pakistan
85.7513;Odisha;Orissa;20.9754;Odisha;0;3;55047;India
77.5619;"Himachal Pradesh";NA;32.1024;"Himachal Pradesh";0;3;55048;India
65.0958;Balochistan;NA;28.4907;Balochistan;0;3;55049;Pakistan
87.855;"West Bengal";NA;22.9868;"West Bengal";0;3;55050;India
92.9376;Assam;NA;26.2006;Assam;0;3;55051;India
75.7139;Karnataka;NA;15.3173;Karnataka;0;3;55052;India
77.5619;Ladakh;NA;34.2268;Ladakh;0;3;55053;India
79.74;"Andhra Pradesh";NA;15.9129;"Andhra Pradesh";0;3;55054;India
91.6761;Tripura;NA;23.5639;Tripura;0;3;55055;India
85.2722;Jharkhand;NA;23.6913;Jharkhand;0;3;55056;India
72.3311;"Khyber Pakhtunkhwa";"North-West Frontier Province";34.9526;"Khyber Pakhtunkhwa";0;3;55057;Pakistan
74.9832;Gilgit-Baltistan;NA;35.8026;Gilgit-Baltistan;0;3;55058;Pakistan
